product_id,sku,product_name,cate_report,sub_cate_report,cf_orders
3679503,8282859939584,Payback Time - Ngày Đòi Nợ,Lifestyle,Book & Office Supplies,290
113530807,8928093278897,Tuổi Trẻ Đáng Giá Bao Nhiêu (Tái Bản),Lifestyle,Book & Office Supplies,288
8885996,8297872277278,Sự Im Lặng Của Bầy Cừu (Tái Bản),Lifestyle,Book & Office Supplies,284
40052043,4360762823405,Đọc Vị Bất Kỳ Ai (Tái Bản 2019),Lifestyle,Book & Office Supplies,283
52788073,3056634185207,Chiến Binh Cầu Vồng (Tái Bản 2020),Lifestyle,Book & Office Supplies,279
192124394,6369668977781,Ikigami - Tập 06,Lifestyle,Book & Office Supplies,277
72459687,8020227397709,How Psychology Works - Hiểu Hết Về Tâm Lý Học,Lifestyle,Book & Office Supplies,273
88911710,8164216135577,Từ Tốt Đến Vĩ Đại (Tái bản 2021),Lifestyle,Book & Office Supplies,270
42838794,1543119229973,Hiểu Về Trái Tim (Tái Bản),Lifestyle,Book & Office Supplies,268
71990281,9111009335664,"Nói Chuyện Là Bản Năng, Giữ Miệng Là Tu Dưỡng, Im Lặng Là Trí Tuệ",Lifestyle,Book & Office Supplies,268
37699919,7726113161775,Ba Người Thầy Vĩ Đại (Tái Bản),Lifestyle,Book & Office Supplies,267
190861559,7264057389984,Yêu Những Ngày Nắng Chẳng Ghét Những Ngày Mưa - Bản Thường,Lifestyle,Book & Office Supplies,266
188940819,4862841472489,Vị Thần Của Những Quyết Định - Bìa Đen,Lifestyle,Book & Office Supplies,266
36727164,4010683011350,Người Nam Châm (Tái Bản 2019),Lifestyle,Book & Office Supplies,266
76776246,4417746830981,Nghệ Thuật Tư Duy Phản Biện,Lifestyle,Book & Office Supplies,265
188940822,1732205630769,Vị Thần Của Những Quyết Định - Bìa Hồng,Lifestyle,Book & Office Supplies,263
3718337,9703076562021,Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản),Lifestyle,Book & Office Supplies,261
81323247,1793959728276,90-20-30 90 Bài Học Vỡ Lòng Về Ý Tưởng Và Câu Chữ (Bản Đen Trắng),Lifestyle,Book & Office Supplies,258
22881853,5587108239013,English Grammar in Use Book w Ans,Lifestyle,Book & Office Supplies,254
178766892,9952221713144,Trong Cái Không Có Gì Không ? - Thiền Sư Thích Nhất Hạnh (NXB KĐ - bìa cứng),Lifestyle,Book & Office Supplies,251
58804365,2155951497244,Dụng Cụ Băm Rau Củ Quả Lock&amp;Lock Quick Chopper CKS308PIK 400ml ,Lifestyle,Home Living,251
80960199,1494106574307,"Thiên Tài Bên Trái, Kẻ Điên Bên Phải (Tái Bản 2021)",Lifestyle,Book & Office Supplies,251
77774626,3059987340603,"Nghệ Thuật Tập Trung - Nâng Cao Năng Suất, Tối Ưu Thời Gian, Hiệu Quả Bất Ngờ",Lifestyle,Book & Office Supplies,248
