product_id,sku,product_name,cate_report,sub_cate_report,cf_orders
71523845,4525003277984,Adapter Sạc 1 Cổng USB Type-C 20W Apple MHJE3ZA/A - Trắng,ITC,Electronic Accessories,220
186095893,3347826135272,Que Chọc Sim - Hàng nhập khẩu,ITC,Electronic Accessories,209
76480236,9931480554015,"Bao Tay Chơi Game Cảm Ứng Chống Mồ Hôi SIDOTECH Siêu Mỏng Vải Sợi Carbon Siêu Bền Chống Giãn Xù, Cảm Ứng Nhạy Thuộc Dòng Găng Tay Chơi Game Bao Ngón Tay Cho PUBG Tốc Chiến Freefire Liên Quân mobile - Hàng Chính Hãng",ITC,Electronic Accessories,202
72908164,9271497969786,Camera IP Wifi Trong Nhà EZVIZ C6N 1080p - Hàng Chính Hãng,ITC,Camera,197
73627671,9811944042985,Pin Sạc Dự Phòng Xiaomi Redmi 20000mAh PB200LZM Tích Hợp Cổng USB Type - C In Hỗ Trợ Sạc Nhanh 18W - Hàng Chính Hãng - Đen,ITC,Electronic Accessories,195
1609859,4565278870428,Tai Nghe Nhét Tai Mi Basic Xiaomi (Đen) - Hàng Chính Hãng,ITC,Electronic Accessories,192
116670917,3326361232605,Camera IP Wifi Ezviz TY2 Quét 360 Độ Hồng Ngoại Đêm Lên Đến 10M Đàm Thoại Hai Chiều Theo Dõi Chuyển Động - Hàng Chính Hãng,ITC,Camera,190
73179181,6321268240095,Thẻ Nhớ microSD SanDisk Ultra 128GB UHS-I - 100MB/s (New 2020) - Hàng Nhập Khẩu,ITC,Electronic Accessories,186
141376180,7998674023102,Tai Nghe Điện Thoại OPPO Có Mic Thoại Cổng 3.5mm - Hàng Chính Hãng - TRẮNG,ITC,Electronic Accessories,174
140436675,6609200285648,Apple AirPods Pro - MagSafe Charge,ITC,Electronic Accessories,170
74975884,1795795194452,Bộ Phát Wifi TP-Link Archer C54 Băng Tần Kép Chuẩn AC1200 - Hàng Chính Hãng,ITC,IT,156
143273711,6471185668310,"Sim 12FD50, 5GB/ngày sử dụng 12 tháng của Mobifone",ITC,Electronic Accessories,155
138481687,7999062493408,Phần mềm Microsoft 365 Family English APAC EM Subscr 1YR Medialess P8 (6GQ-01555) - Hàng Chính Hãng,ITC,IT,153
48657149,5020565904136,Camera IP Wifi Trong Nhà EZVIZ C6N 1080p (CS-C6N-A0-1C2WFR) - Hàng Chính Hãng,ITC,Camera,151
70051160,7614218963076,"Cáp Sạc Nhanh Lightning ACOME AKL-010 – Sạc Nhanh Dòng Điện 2.4A, Truyền Dữ Liệu 2in1, Chất Liệu Dây Dù Chống Rối - HÀNG CHÍNH HÃNG",ITC,Electronic Accessories,145
52611191,1185262399679,Giá Đỡ Điện Thoại Để Bàn Hình Ghế Thời Trang - Giao Màu Ngẫu Nhiên,ITC,Electronic Accessories,144
170280931,1064665479488,Tai Nghe Apple EarPods Cổng Lightning,ITC,Electronic Accessories,141
135839775,3472627571583,Thẻ nhớ 32/64/128/256gb MIXIE  MicroSD  Class10 U3. Hàng Chính Hãng. - 32GB,ITC,Camera,141
1457749,6212866876871,Thẻ Nhớ Micro SDXC SanDisk UHS-1 64GB Class 10  - Hàng Chính Hãng,ITC,Electronic Accessories,134
73315308,2441236077288,Thẻ Nhớ microSD SanDisk Ultra 64GB UHS-I - 100MB/s (New 2020) - Hàng Nhập Khẩu,ITC,Electronic Accessories,133
46841786,2962329528611,Pin Sạc Dự Phòng Xiaomi Gen 3 Version 2019 Polymer 10000mAh Tích Hợp Cổng Type-C PLM13ZM - Hàng Chính Hãng - Đen,ITC,Electronic Accessories,132
1517021,1551470909649,Thẻ Nhớ Micro SDHC SanDisk UHS-1 32GB Class 10  - Hàng Chính Hãng,ITC,Electronic Accessories,129
49932,5005787889454,Chuột Có Dây Logitech B100 - Hàng Chính Hãng,ITC,Electronic Accessories,128
74167081,2121403858062,Camera IP Wifi Trong Nhà EZVIZ C6N 1080p (CS-C6N-A0-1C2WFR) - Hàng Chính Hãng,ITC,Camera,126
20872332,8065615962008,Bộ Thu Phát Bluetooth TP-Link UB400 USB Nano Bluetooth 4.0 - Hàng Chính Hãng,ITC,Electronic Accessories,125
49522128,7798208143744,Camera IP Ngoài Trời Chống Nước Ezviz C3WN 2Mp Full HD1080P - Hàng Chính Hãng - Camera C3WN 2Mp,ITC,Camera,125
11405146,3292462557179,"Cáp HDMI 2.0 hỗ trợ 3D , 4K dài 1.5m UGREEN HD118 40409 - Hàng Chính Hãng",ITC,Electronic Accessories,124
135552409,9104656188450,Chuột Không Dây Logitech M220 Silent Plus - Hàng Chính Hãng - Trắng,ITC,Electronic Accessories,123
72880513,9322164922990,"Giá Đỡ Máy Tính, Laptop, iPad, Macbook Hợp Kim Nhôm Cao Cấp. Hỗ Trợ Tản Nhiệt Chống Mỏi Cổ, Vai, Gáy. Hàng Chính Hãng Tamayoko",ITC,Electronic Accessories,122
102600972,7460691230575,Củ sạc nhanh chuẩn kép PD và QC3.0 Remax RP-U88 công suất 20W - Hàng chính hãng - Đen,ITC,Electronic Accessories,122
