product_id,sku,product_name,cate_report,sub_cate_report,brand,price,seller,img_srcs,description
187254763,3890696903664,Điện Thoại Samsung Galaxy A13 (4GB/64GB) - Hàng Chính Hãng - Xanh Dương,Phones - Tablets,Phones - Tablets,Samsung,4150000,Tiki Trading,"['24e2f4e2caf14c7a987505e7fc480291.jpg', 'a81ad14f4bde4a7285e56c46c665ec4a.jpg', '6d1a84581a6749e59bfa4f8213b77df5.jpg', '45058e78fa7a4ec28b45c86f11460b78.jpg', '88fb8676014a41948e5b76e2d1ee9d32.jpg', '18966613478d42a4899e43e2433a7bde.jpg']","<h3>Màn hình đỉnh cao, trải nghiệm đỉnh chóp</h3><p>Giải trí bất tận mỗi ngày, thoải mái thưởng thức nhiều nội dung hơn với màn hình tràn viền vô cực Infinity-V 6,6inch trên Samsung Galaxy A13. Tận hưởng nội dung hiển thị rõ ràng và sắc nét đến không ngờ nhờ màn hình Full HD+ hiển thị rõ nét bậc nhất phân khúc.</p><h3>Nổi bật với ngôn ngữ thiết kế tối giản</h3><p>Samsung Galaxy A13 thiết kế thân máy với đường cong mềm mại, cho phép cầm nắm và sử dụng dễ dàng nhưng vẫn đảm bảo tính thẩm mỹ vốn có. Chọn ngay sắc màu cá tính: Xanh Năng Động, Đen Cá Tính, Cam Nhiệt Huyết để tự tin thể hiện phong cách cá nhân.</p><h4>Đột phá công nghệ Camera bắt trọn mọi khoảnh khắc</h4><p>Bộ 4 Camera 50MP cho chất lượng hình ảnh đỉnh cao, sắc nét nhất phân khúc. Mở rộng khung hình rộng lớn với Camera Chụp Góc Siêu Rộng. Tối ưu khả năng lấy nét với Samsung Galaxy A13 Camera Xóa Phông hoặc chụp ảnh nghệ thuật cùng Camera Macro Chụp Cận Cảnh.</p><h3>Bao quát toàn cảnh với Camera Chụp Góc Siêu Rộng 5MP</h3><p>Chân thực như mắt nhìn, Camera Chụp Góc Siêu Rộng 5MP mở rộng góc chụp đến đến 123° để không chi tiết nào bị bỏ sót ra khỏi khung hình.</p><h3>Camera Macro 2MP thu trọn từng chi tiết nhỏ nhất</h3><p>Vật thể chụp quá nhỏ không còn là vấn đề. Thỏa sức ghi lại các chi tiết siêu nhỏ với Camera Macro Chụp Cận Cảnh 2MP. Hiệu ứng bokeh tự nhiên giúp vật thể dễ dàng nổi bật trên phông nền, mang lại trải nghiệm chụp ảnh đầy nghệ thuật.</p><h3>Luôn là trung tâm nổi bật với Camera Xóa Phông</h3><p>Samsung Galaxy A13 Camera Xóa Phông 2MP cho phép bạn điều chỉnh độ sâu trường ảnh mỗi lần bấm máy. Chỉ một lần chạm, bạn dễ dàng điều chỉnh hậu cảnh theo ý muốn để nổi bật chủ thể để bức hình đẹp hoàn hảo như được chụp bằng máy chuyên nghiệp.<br/>Selfie lung linh chuẩn nét</p><br/><p>Tự tin selfie mọi lúc mọi nơi với Camera Trước 8MP. Hiệu ứng Bokeh trên Galaxy A13 làm mờ hậu cảnh cho mỗi khung hình thêm lung linh rạng rỡ.</p><h3>Pin siêu khủng cho trải nghiệm đến 2 ngày</h3><p>Galaxy A13 dung lượng pin 5.000mAh (tiêu chuẩn)¹ mang đến trải nghiệm liền mạch không gián đoạn đến suốt 2 ngày. Công nghệ Sạc nhanh 15W cho bạn nhanh chóng bắt nhịp cuộc sống</p><h3>Tốc độ tối ưu, lưu trữ tối đa</h3><p>Vi xử lý Octa-core cộng thêm bộ nhớ RAM 3GB/4GB/6GB cho Galaxy A13 sức mạnh lý tưởng để làm việc và giải trí mượt mà. Thỏa sức lưu trữ mọi khoảnh khắc, tài liệu hay những gì quan trọng với bộ nhớ trong lớn từ 32GB/64GB đến 128GB cùng khả năng mở rộng bộ nhớ tới 1TB với thẻ MicroSD.</p><h3>Nâng tầm trải nghiệm âm thanh với Dolby Atmos</h3><p>Cắm tai nghe và đắm chìm trong thế giới âm thanh siêu thực với công nghệ từ Dolby Atmos. Thưởng thức nội dung với trải nghiệm nghe đa chiều như thể mọi thứ đang diễn ra xung quanh bạn.</p><h3>Nền tảng bảo mật tối ưu</h3><p>Được tích hợp ngay trong phần cứng và phần mềm thiết bị từ những giai đoạn đầu, nền tảng bảo mật đa lớp cấp quốc phòng Samsung Knox bảo vệ mọi dữ liệu của bạn ngay khi khởi động điện thoại. Ngăn chặn hiệu quả mọi phần mềm độc hại và nguy cơ tấn công dữ liệu có thể xảy ra.</p><h3>Cá nhân hóa thiết bị của riêng bạn</h3><p>Dễ dàng tùy chỉnh điện thoại Galaxy A13 với giao diện One UI 4 sắc sảo, phù hợp với cảm xúc của bạn. Bạn cũng có thể tạo một bộ công cụ riêng để hỗ trợ các công việc một cách liền mạch và tạo phím tắt để nhanh chóng truy cập vào những ứng dụng hay dùng.</p><h3>Sẵn sàng phục vụ bạn mọi lúc, mọi nơi</h3><p>Dễ dàng thực hiện chẩn đoán tình trạng thiết bị, nhận những mẹo hữu ích và được hỗ trợ kỹ thuật nhanh chóng với ứng dụng Samsung Members. Cho bạn thỏa sức trải nghiệm, hoàn toàn yên tâm khi sử dụng điện thoại Galaxy A13.</p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p><div class=""gradient""></div>"
187254761,1370851719923,Điện Thoại Samsung Galaxy A13 (4GB/64GB) - Hàng Chính Hãng - Đen,Phones - Tablets,Phones - Tablets,Samsung,4150000,Tiki Trading,"['fea0d35de7de455780188fc1d52caea2.jpg', '89facc38ee4445c5aca837ed213b63f8.jpg', '7a136e77d7f4453ca0324953452a8e5a.jpg', '6deafab67be8457cbc6f5d9f18768783.jpg', '04bdd287b88f4efc87ee91a7e86de321.jpg', '43a5539329fe4a38bb2fe63dfc86b6a8.jpg']","<h3>Màn hình đỉnh cao, trải nghiệm đỉnh chóp</h3><p>Giải trí bất tận mỗi ngày, thoải mái thưởng thức nhiều nội dung hơn với màn hình tràn viền vô cực Infinity-V 6,6inch trên Samsung Galaxy A13. Tận hưởng nội dung hiển thị rõ ràng và sắc nét đến không ngờ nhờ màn hình Full HD+ hiển thị rõ nét bậc nhất phân khúc.</p><h3>Nổi bật với ngôn ngữ thiết kế tối giản</h3><p>Samsung Galaxy A13 thiết kế thân máy với đường cong mềm mại, cho phép cầm nắm và sử dụng dễ dàng nhưng vẫn đảm bảo tính thẩm mỹ vốn có. Chọn ngay sắc màu cá tính: Xanh Năng Động, Đen Cá Tính, Cam Nhiệt Huyết để tự tin thể hiện phong cách cá nhân.</p><h4>Đột phá công nghệ Camera bắt trọn mọi khoảnh khắc</h4><p>Bộ 4 Camera 50MP cho chất lượng hình ảnh đỉnh cao, sắc nét nhất phân khúc. Mở rộng khung hình rộng lớn với Camera Chụp Góc Siêu Rộng. Tối ưu khả năng lấy nét với Samsung Galaxy A13 Camera Xóa Phông hoặc chụp ảnh nghệ thuật cùng Camera Macro Chụp Cận Cảnh.</p><h3>Bao quát toàn cảnh với Camera Chụp Góc Siêu Rộng 5MP</h3><p>Chân thực như mắt nhìn, Camera Chụp Góc Siêu Rộng 5MP mở rộng góc chụp đến đến 123° để không chi tiết nào bị bỏ sót ra khỏi khung hình.</p><h3>Camera Macro 2MP thu trọn từng chi tiết nhỏ nhất</h3><p>Vật thể chụp quá nhỏ không còn là vấn đề. Thỏa sức ghi lại các chi tiết siêu nhỏ với Camera Macro Chụp Cận Cảnh 2MP. Hiệu ứng bokeh tự nhiên giúp vật thể dễ dàng nổi bật trên phông nền, mang lại trải nghiệm chụp ảnh đầy nghệ thuật.</p><h3>Luôn là trung tâm nổi bật với Camera Xóa Phông</h3><p>Samsung Galaxy A13 Camera Xóa Phông 2MP cho phép bạn điều chỉnh độ sâu trường ảnh mỗi lần bấm máy. Chỉ một lần chạm, bạn dễ dàng điều chỉnh hậu cảnh theo ý muốn để nổi bật chủ thể để bức hình đẹp hoàn hảo như được chụp bằng máy chuyên nghiệp.<br/>Selfie lung linh chuẩn nét</p><br/><p>Tự tin selfie mọi lúc mọi nơi với Camera Trước 8MP. Hiệu ứng Bokeh trên Galaxy A13 làm mờ hậu cảnh cho mỗi khung hình thêm lung linh rạng rỡ.</p><h3>Pin siêu khủng cho trải nghiệm đến 2 ngày</h3><p>Galaxy A13 dung lượng pin 5.000mAh (tiêu chuẩn)¹ mang đến trải nghiệm liền mạch không gián đoạn đến suốt 2 ngày. Công nghệ Sạc nhanh 15W cho bạn nhanh chóng bắt nhịp cuộc sống</p><h3>Tốc độ tối ưu, lưu trữ tối đa</h3><p>Vi xử lý Octa-core cộng thêm bộ nhớ RAM 3GB/4GB/6GB cho Galaxy A13 sức mạnh lý tưởng để làm việc và giải trí mượt mà. Thỏa sức lưu trữ mọi khoảnh khắc, tài liệu hay những gì quan trọng với bộ nhớ trong lớn từ 32GB/64GB đến 128GB cùng khả năng mở rộng bộ nhớ tới 1TB với thẻ MicroSD.</p><h3>Nâng tầm trải nghiệm âm thanh với Dolby Atmos</h3><p>Cắm tai nghe và đắm chìm trong thế giới âm thanh siêu thực với công nghệ từ Dolby Atmos. Thưởng thức nội dung với trải nghiệm nghe đa chiều như thể mọi thứ đang diễn ra xung quanh bạn.</p><h3>Nền tảng bảo mật tối ưu</h3><p>Được tích hợp ngay trong phần cứng và phần mềm thiết bị từ những giai đoạn đầu, nền tảng bảo mật đa lớp cấp quốc phòng Samsung Knox bảo vệ mọi dữ liệu của bạn ngay khi khởi động điện thoại. Ngăn chặn hiệu quả mọi phần mềm độc hại và nguy cơ tấn công dữ liệu có thể xảy ra.</p><h3>Cá nhân hóa thiết bị của riêng bạn</h3><p>Dễ dàng tùy chỉnh điện thoại Galaxy A13 với giao diện One UI 4 sắc sảo, phù hợp với cảm xúc của bạn. Bạn cũng có thể tạo một bộ công cụ riêng để hỗ trợ các công việc một cách liền mạch và tạo phím tắt để nhanh chóng truy cập vào những ứng dụng hay dùng.</p><h3>Sẵn sàng phục vụ bạn mọi lúc, mọi nơi</h3><p>Dễ dàng thực hiện chẩn đoán tình trạng thiết bị, nhận những mẹo hữu ích và được hỗ trợ kỹ thuật nhanh chóng với ứng dụng Samsung Members. Cho bạn thỏa sức trải nghiệm, hoàn toàn yên tâm khi sử dụng điện thoại Galaxy A13.</p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p><div class=""gradient""></div>"
176731589,8641272074110,Xe máy điện VinFast Feliz S - Trắng ngọc trai,Lifestyle,Automotive & Motorcycle,VINFAST,29900000,VinFast Official,"['26c27634e46243c0a7a801ac9ddd9c4d.jpg', '176353c7891a4ca5adcf6253b7968aa8.jpg', 'a14594b46ed2452aab1e3c8737c30254.jpg', '8de800dd0d6c4e91ae24fa277d04b8cb.jpg', '4d8dac6123c34c47bfebf4e5fc80351d.jpg', '05f5240a98234c649006d149d12d31aa.jpg']","<p><strong>Giá niêm yết Feliz S: 29,900,000 VNĐ (giá đã bao gồm VAT, 1 bộ sạc và không bao gồm pin).</strong></p><strong>Giá niêm yết Feliz S: 29,900,000 VNĐ (giá đã bao gồm VAT, 1 bộ sạc và không bao gồm pin).</strong><p>1. Chính sách đặt cọc:</p><p>Khách hàng đặt cọc 2 triệu trong khoảng thời gian từ 26/4/2022 - đến hết 31/5/2022 sẽ nhận được ưu đãi gói thuê bao pin miễn phí 12 tháng không giới hạn cho Feliz S, Klara S (2022), Vento S và Theon S.</p><p>Khách hàng được chuyển cọc cho các loại xe khác nhau và rút cọc nếu không hài lòng.</p><p>Thời gian giao xe dự kiến: Dự kiến Feliz S &amp; Klara S2 bắt đầu bàn giao từ tháng 05/2022 và xe Vento S, Theon S bắt đầu bàn giao từ tháng 06/2022. </p><p><strong>----------------------------------------------------------------------------------------</strong></p><strong>----------------------------------------------------------------------------------------</strong><p>2. Giới thiệu về công nghệ Pin thế hệ mới</p><p>Với tầm nhìn dài hạn về việc kiến tạo tương lai di chuyển xanh, VinFast đã làm chủ được công nghệ sản xuất pin, từ việc nghiên cứu thị trường, thiết kế kiểu dáng công nghiệp, phần cứng và đặc biệt là phần mềm quản lý pin BMS. Chỉ sau 9 tháng cùng hợp tác, VinFast cùng Gotion Hightech đã phát triển thành công loại cell pin LFP mới cho tuổi thọ, độ ổn định và an toàn vượt trội. Theo đó tuổi thọ pin lên tới hơn 2000 lần sạc/xả vẫn còn dung lượng tới 70%. Pin LFP có khả năng chống cháy nổ trong mọi trường hợp và giúp giảm tác động tới môi trường do không chứa thành phần kim loại hiếm như Co-ban, Ni-ken.</p><p>Đặc biệt, nhờ việc tối ưu phần mềm qua 4 chức năng chính gồm Thu thập, Điều khiển, Truyền thông tin và Đảm bảo an toàn, các mẫu xe máy điện sử dụng pin LFP mới của VinFast có thể đạt được quãng đường di chuyển tối đa sau 1 lần sạc đầy lên tới khoảng <strong>200km.</strong></p><strong>200km.</strong><p><strong>----------------------------------------------------------------------------------------</strong></p><strong>----------------------------------------------------------------------------------------</strong><p>3. Thông số kỹ thuật Feliz S</p><p>- Công suất 1800W</p><p>- Thời gian sạc đầy 6h</p><p>- Động cơ Inhub/ Pin LFP</p><p>- Giảm xóc trước: ống lồng - giảm chấn thủy lực; Giảm xóc sau: đôi - giảm chấn thủy lực</p><p>- Max speed: 78km/h</p><p>- Trọng lượng xe: 110kg (bao gồm pin)</p><p>- Quãng đường 1 lần sạc: 198km ở điều kiện tiêu chuẩn</p><p>- Phanh trước: đĩa; phanh sau: cơ</p><p>- Chiều cao yên: 770mm</p><p>- Chuẩn chống nước IP67</p><p>- Đèn pha trước LED projector</p><p>- Đèn xi nhan, đèn hậu: Full LED</p><p>- Thể tích cốp: 25 lít</p><p>- Tìm xe bằng chìa khóa: Có</p><p>------------------------------------------------------------------------------------------</p><p>4. Các gói thuê bao pin:</p><p>Gói thuê Pin linh hoạt: Khách hàng trả phí thuê bao pin hàng tháng cho quãng đường 500km/ tháng, nếu Khách hàng sử dụng nhiều hơn 500 km/ tháng thì cần trả thêm số tiền bằng quãng đường vượt nhân với đơn giá thuê bao pin/km.<br/>Gói thuê Pin cố định: Khách hàng trả chi phí thuê cố định mà không bị tính chi phí phụ trội khi vượt số km/tháng.<br/><br/>Khách hàng lựa chọn thủ tục thuê pin / mua pin tại địa chỉ Showroom gần nhất khi nhận bàn giao xe.</p><br/><br/><br/><p><strong>Chi phí gói thuê Pin linh hoạt: 189.000 VNĐ / tháng (Chi phí cho mỗi KM phụ trội: 374 VNĐ / km).<br/>Chi phí gói thuê Pin cố định: 350.000 VNĐ / tháng.<br/>Giá bán Pin: 19.900.000 VNĐ / 01 pin.</strong></p><strong>Chi phí gói thuê Pin linh hoạt: 189.000 VNĐ / tháng (Chi phí cho mỗi KM phụ trội: 374 VNĐ / km).<br/>Chi phí gói thuê Pin cố định: 350.000 VNĐ / tháng.<br/>Giá bán Pin: 19.900.000 VNĐ / 01 pin.</strong><br/><br/><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p><div class=""gradient""></div>"
76198708,9304471866341,Xe Motor điện VinFast Feliz (Đã bao gồm Sạc & Ắc quy) - Đen,Lifestyle,Automotive & Motorcycle,VINFAST,24900000,VinFast Official,"['b1707effab01483eb45e23995fbddd60.PNG', 'e1fa17e889094af48bbcf5d83b798e30.png', '62cff985b2b84b629609d10b0857a5c8.PNG', '38bd965f98e542c0ac7515d8bc22a166.PNG', '3b4c65aced70403fac2ef7f739369228.jpg', 'e6f2a47fa25b49f08b971dc7255b260d.jpg', 'f144927ea53b470a80eafe32f7bcc738.jpg']","<p><strong> Thông tin chung:</strong></p><strong> Thông tin chung:</strong><p>Giá bán xe đã bao gồm thuế VAT, 01 bộ ắc quy kèm xe và 01 bộ sạc rời. Chưa bao gồm lệ phí trước bạ, làm giấy tờ, biển số, bảo hiểm TNDS bắt buộc. <br/>Khách hàng nhận xe và làm thủ tục giấy tờ tại toàn bộ các showroom VinFast trên toàn quốc. Thời hạn nhận xe trong vòng 07 ngày tính từ thời điểm nhân viên hẹn lịch giao xe.</p><br/><p> </p><p></p><div class=""lazyload-placeholder"" style=""height: 326px;""></div><div class=""lazyload-placeholder"" style=""height: 369px;""></div><div class=""lazyload-placeholder"" style=""height: 565px;""></div><div class=""lazyload-placeholder"" style=""height: 421px;""></div><div class=""lazyload-placeholder"" style=""height: 624px;""></div><p></p><div class=""lazyload-placeholder"" style=""height: 543px;""></div><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p><div class=""gradient""></div>"
87105841,5245012177255,Phiếu mua Xe Máy Honda Thăng Long,Lifestyle,Automotive & Motorcycle,Honda,70000000,,['ef035b3d90eb4f71b765908a0755024c.png'],"<p><strong> Thông tin chung:</strong></p><strong> Thông tin chung:</strong><p>Giá bán xe đã bao gồm thuế VAT, 01 bộ ắc quy kèm xe và 01 bộ sạc rời. Chưa bao gồm lệ phí trước bạ, làm giấy tờ, biển số, bảo hiểm TNDS bắt buộc. <br/>Khách hàng nhận xe và làm thủ tục giấy tờ tại toàn bộ các showroom VinFast trên toàn quốc. Thời hạn nhận xe trong vòng 07 ngày tính từ thời điểm nhân viên hẹn lịch giao xe.</p><br/><p> </p><p></p><div class=""lazyload-placeholder"" style=""height: 326px;""></div><div class=""lazyload-placeholder"" style=""height: 369px;""></div><div class=""lazyload-placeholder"" style=""height: 565px;""></div><div class=""lazyload-placeholder"" style=""height: 421px;""></div><div class=""lazyload-placeholder"" style=""height: 624px;""></div><p></p><div class=""lazyload-placeholder"" style=""height: 543px;""></div><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p><div class=""gradient""></div>"
32033727,8980713037420,Apple iPhone 11 64GB Xanh Lục,Phones - Tablets,Phones - Tablets,Apple,10850000,,"['79e77db6c0e649788f9492dddb543f3d.jpg', 'b68aafe6185147af8bb2450fb24f98c2.jpg', '8bc2f4c1aadb4f4b8d0e38c61249c5d2.jpg', '85edeae7241d431094c4eea8c2d93e99.jpg', '5cc64cb25da04021874fc871370daf1a.jpg', '0e068956723e49309c00080901b5335b.jpg']","<h3>Nội dung về tính năng</h3><p>Quay video 4K, chụp ảnh chân dung tuyệt đẹp và chụp phong cảnh rộng với hệ thống camera kép hoàn toàn mới. Chụp ảnh tối ưu trong điều kiện ánh sáng yếu với chế độ Ban Đêm. Xem ảnh, video và chơi game với màu sắc chân thực trên màn hình Liquid Retina 6.1 inch.<sup>3</sup> Trải nghiệm hiệu năng tuyệt vời với chip A13 Bionic dành cho game, thực tế ảo tăng cường (AR) và chụp ảnh. Làm được nhiều việc hơn và sạc ít hơn với thời lượng pin bền bỉ cả ngày.<sup>2</sup> Và bớt phải lo lắng nhờ khả năng chống nước ở độ sâu tối đa 2 mét trong vòng 30 phút.<sup>1</sup></p><sup>3</sup><sup>2</sup><sup>1</sup><h3>Tính năng nổi bật</h3><ul>
<li>Màn hình Liquid Retina HD LCD 6.1 inch<sup>3</sup></li>
<li>Chống nước và chống bụi (chống nước ở độ sâu 2 mét trong vòng tối đa 30 phút, đạt mức IP68)<sup>1</sup></li>
<li>Hệ thống camera kép 12MP với camera Ultra Wide và Wide; chế độ Ban Đêm, chế độ Chân Dung, và khả năng quay video 4K tốc độ tối đa 60 fps</li>
<li>Camera trước TrueDepth 12MP với chế độ Chân Dung, có khả năng quay video 4K, và quay video chậm</li>
<li>Xác thực bảo mật với Face ID</li>
<li>Chip A13 Bionic với Neural Engine thế hệ thứ ba</li>
<li>Khả năng sạc nhanh</li>
<li>Sạc không dây<sup>4</sup></li>
<li>iOS 14 với các tiện ích được thiết kế lại trên Màn Hình Chính, Thư Viện Ứng Dụng hoàn toàn mới, App Clips cùng nhiều tính năng khác</li>
</ul><li>Màn hình Liquid Retina HD LCD 6.1 inch<sup>3</sup></li><sup>3</sup><li>Chống nước và chống bụi (chống nước ở độ sâu 2 mét trong vòng tối đa 30 phút, đạt mức IP68)<sup>1</sup></li><sup>1</sup><li>Hệ thống camera kép 12MP với camera Ultra Wide và Wide; chế độ Ban Đêm, chế độ Chân Dung, và khả năng quay video 4K tốc độ tối đa 60 fps</li><li>Camera trước TrueDepth 12MP với chế độ Chân Dung, có khả năng quay video 4K, và quay video chậm</li><li>Xác thực bảo mật với Face ID</li><li>Chip A13 Bionic với Neural Engine thế hệ thứ ba</li><li>Khả năng sạc nhanh</li><li>Sạc không dây<sup>4</sup></li><sup>4</sup><li>iOS 14 với các tiện ích được thiết kế lại trên Màn Hình Chính, Thư Viện Ứng Dụng hoàn toàn mới, App Clips cùng nhiều tính năng khác</li><h3>Pháp lý</h3><p><sup>1</sup>iPhone 11 có khả năng chống tia nước, chống nước và chống bụi. Sản phẩm đã qua kiểm nghiệm trong điều kiện phòng thí nghiệm có kiểm soát đạt mức IP68 theo tiêu chuẩn IEC 60529 (chống nước ở độ sâu tối đa 2 mét trong vòng tối đa 30 phút). Khả năng chống tia nước, chống nước và chống bụi không phải là các điều kiện vĩnh viễn, và khả năng này có thể giảm do hao mòn thông thường. Không sạc pin khi iPhone đang bị ướt. Vui lòng tham khảo hướng dẫn sử dụng để biết cách lau sạch và làm khô máy. Không bảo hành sản phẩm bị hỏng do thấm chất lỏng.</p><sup>1</sup><p><sup>2</sup>Thời lượng pin khác nhau tùy theo cách sử dụng và cấu hình. Truy cập để biết thêm thông tin.</p><sup>2</sup><p><sup>3</sup>Màn hình có các góc bo tròn. Khi tính theo hình chữ nhật, kích thước màn hình iPhone 11 là 6.06 inch theo đường chéo. Diện tích hiển thị thực tế nhỏ hơn.</p><sup>3</sup><p><sup>4</sup>Không bán kèm bộ sạc không dây Qi.</p><sup>4</sup><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p><div class=""gradient""></div>"
